force,filtered_force,target_force,motor_speed,position,contact_point,spring,motor_state,screen_state
0.0018,0.0013,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,4
0.0019,0.0017,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,4
0.0016,0.0021,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,4
0.0012,0.0019,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,4
0.0018,0.0017,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,4
0.0029,0.0020,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,4
0.0020,0.0020,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,4
0.0034,0.0023,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,4
0.0052,0.0029,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,4
0.0048,0.0036,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,4
0.0030,0.0039,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,4
0.0028,0.0041,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,4
-0.0012,0.0032,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,4
-0.0016,0.0014,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,4
0.0014,0.0006,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,4
0.0013,0.0001,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,4
0.0036,0.0004,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,4
0.0051,0.0018,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,4
0.0042,0.0031,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,4
0.0037,0.0037,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,4
0.0033,0.0041,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,4
0.0026,0.0037,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,4
0.0027,0.0031,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,4
0.0035,0.0030,6.9000,0.0000,-0.0009,0.0000,-0.0009,2,4
0.0023,0.0028,1.0000,0.0000,-0.0009,0.0000,-0.0009,2,5
0.0043,0.0030,1.0000,0.0000,-0.0009,0.0000,-0.0009,2,5
0.0049,0.0037,1.0000,0.0000,-0.0009,0.0000,-0.0009,2,5
0.0033,0.0038,1.0000,0.0000,-0.0009,0.0000,-0.0009,2,5
0.0027,0.0039,1.0000,0.0000,-0.0009,0.0000,-0.0009,2,5
0.0004,0.0033,1.0000,0.0000,-0.0009,0.0000,-0.0009,2,5
0.0001,0.0024,1.0000,0.0000,-0.0009,0.0000,-0.0009,2,5
0.0026,0.0018,1.0000,0.0000,-0.0009,0.0000,-0.0009,2,5
0.0025,0.0018,1.0000,0.0000,-0.0009,0.0000,-0.0009,2,5
0.0031,0.0019,1.0000,0.0000,-0.0009,0.0000,-0.0009,2,5
0.0030,0.0025,1.0000,0.0000,-0.0009,0.0000,-0.0009,2,5
0.0025,0.0029,1.0000,0.0000,-0.0009,0.0000,-0.0009,2,5
0.0038,0.0029,1.0000,0.0000,-0.0009,0.0000,-0.0009,2,5
0.0043,0.0031,1.0000,0.0000,-0.0009,0.0000,-0.0009,2,5
0.0028,0.0033,1.0000,0.0000,-0.0009,0.0000,-0.0009,2,5
0.0029,0.0033,1.0000,0.0000,-0.0009,0.0000,-0.0009,2,5
0.0022,0.0033,1.0000,0.0000,-0.0009,0.0000,-0.0009,2,5
0.0009,0.0025,1.0000,0.0000,-0.0009,0.0000,-0.0009,2,5
0.0011,0.0021,1.0000,0.0000,-0.0009,0.0000,-0.0009,2,5
0.0010,0.0015,1.0000,0.0000,-0.0009,0.0000,-0.0009,2,5
0.0022,0.0011,1.0000,0.0000,-0.0009,0.0000,-0.0009,2,5
0.0020,0.0013,1.0000,0.0000,-0.0009,0.0000,-0.0009,2,5
0.0025,0.0014,1.0000,0.0000,-0.0009,0.0000,-0.0009,2,5
0.0012,0.0018,1.0000,0.0000,-0.0009,0.0000,-0.0009,2,5
0.0004,0.0017,1.0000,6000.0000,0.2475,0.0000,0.2475,3,5
0.0008,0.0013,1.0000,6000.0000,0.5334,0.0000,0.5334,3,5
0.0007,0.0013,1.0000,6000.0000,0.8184,0.0000,0.8184,3,5
0.0017,0.0010,1.0000,6000.0000,1.1044,0.0000,1.1044,3,5
0.0025,0.0013,1.0000,6000.0000,1.3894,0.0000,1.3894,3,5
0.0035,0.0019,1.0000,6000.0000,1.6744,0.0000,1.6744,3,5
0.0050,0.0027,1.0000,6000.0000,1.9603,0.0000,1.9603,3,5
0.0049,0.0035,1.0000,6000.0000,2.2453,0.0000,2.2453,3,5
0.0044,0.0041,1.0000,6000.0000,2.5312,0.0000,2.5312,3,5
0.0040,0.0044,1.0000,6000.0000,2.8162,0.0000,2.8162,3,5
0.0031,0.0043,1.0000,6000.0000,3.1012,0.0000,3.1012,3,5
0.0031,0.0038,1.0000,6000.0000,3.3872,0.0000,3.3872,3,5
0.0036,0.0035,1.0000,6000.0000,3.6722,0.0000,3.6722,3,5
0.0030,0.0032,1.0000,6000.0000,4.0462,0.0000,4.0462,3,5
0.0021,0.0030,1.0000,6000.0000,4.3322,0.0000,4.3322,3,5
0.0026,0.0029,1.0000,6000.0000,4.6181,0.0000,4.6181,3,5
0.0028,0.0027,1.0000,6000.0000,4.9031,0.0000,4.9031,3,5
0.0021,0.0025,1.0000,6000.0000,5.1881,0.0000,5.1881,3,5
0.0031,0.0025,1.0000,6000.0000,5.4741,0.0000,5.4741,3,5
0.0024,0.0026,1.0000,6000.0000,5.7591,0.0000,5.7591,3,5
0.0034,0.0027,1.0000,6000.0000,6.0441,0.0000,6.0441,3,5
0.0029,0.0028,1.0000,6000.0000,6.3300,0.0000,6.3300,3,5
0.0018,0.0027,1.0000,6000.0000,6.6150,0.0000,6.6150,3,5
0.0005,0.0022,1.0000,6000.0000,6.9009,0.0000,6.9009,3,5
-0.0006,0.0016,1.0000,6000.0000,7.1859,0.0000,7.1859,3,5
-0.0002,0.0008,1.0000,6000.0000,7.4719,0.0000,7.4719,3,5
0.0010,0.0004,1.0000,6000.0000,7.7569,0.0000,7.7569,3,5
0.0022,0.0005,1.0000,6000.0000,8.0428,0.0000,8.0428,3,5
0.0026,0.0010,1.0000,6000.0000,8.3278,0.0000,8.3278,3,5
0.0001,0.0016,1.0000,6000.0000,8.6128,0.0000,8.6128,3,5
0.0002,0.0015,1.0000,6000.0000,8.8987,0.0000,8.8987,3,5
-0.0010,0.0011,1.0000,6000.0000,9.1837,0.0000,9.1837,3,5
-0.0004,0.0004,1.0000,6000.0000,9.4687,0.0000,9.4687,3,5
0.0015,-0.0001,1.0000,6000.0000,9.7547,0.0000,9.7547,3,5
0.0017,0.0003,1.0000,6000.0000,10.0397,0.0000,10.0397,3,5
0.0038,0.0011,1.0000,6000.0000,10.3247,0.0000,10.3247,3,5
0.0043,0.0023,1.0000,6000.0000,10.6106,0.0000,10.6106,3,5
0.0042,0.0032,1.0000,6000.0000,10.8956,0.0000,10.8956,3,5
0.0038,0.0038,1.0000,6000.0000,11.1816,0.0000,11.1816,3,5
0.0040,0.0041,1.0000,6000.0000,11.4666,0.0000,11.4666,3,5
0.0046,0.0042,1.0000,6000.0000,11.7525,0.0000,11.7525,3,5
0.0049,0.0043,1.0000,6000.0000,12.0375,0.0000,12.0375,3,5
0.0017,0.0040,1.0000,6000.0000,12.3225,0.0000,12.3225,3,5
0.0011,0.0034,1.0000,6000.0000,12.6084,0.0000,12.6084,3,5
0.0005,0.0027,1.0000,6000.0000,12.8934,0.0000,12.8934,3,5
0.0004,0.0016,1.0000,6000.0000,13.1784,0.0000,13.1784,3,5
0.0014,0.0012,1.0000,6000.0000,13.4644,0.0000,13.4644,3,5
0.0015,0.0012,1.0000,6000.0000,13.7503,0.0000,13.7503,3,5
0.0033,0.0015,1.0000,6000.0000,14.0362,0.0000,14.0362,3,5
0.0022,0.0019,1.0000,6000.0000,14.3212,0.0000,14.3212,3,5
0.0027,0.0022,1.0000,6000.0000,14.6072,0.0000,14.6072,3,5
0.0015,0.0022,1.0000,6000.0000,14.8922,0.0000,14.8922,3,5
0.0010,0.0020,1.0000,6000.0000,15.1772,0.0000,15.1772,3,5
0.0025,0.0018,1.0000,6000.0000,15.4631,0.0000,15.4631,3,5
0.0023,0.0020,1.0000,6000.0000,15.7481,0.0000,15.7481,3,5
0.0004,0.0018,1.0000,6000.0000,16.0331,0.0000,16.0331,3,5
-0.0005,0.0014,1.0000,6000.0000,16.3191,0.0000,16.3191,3,5
-0.0023,0.0006,1.0000,6000.0000,16.6041,0.0000,16.6041,3,5
-0.0021,-0.0008,1.0000,6000.0000,16.8900,0.0000,16.8900,3,5
-0.0006,-0.0013,1.0000,6000.0000,17.1750,0.0000,17.1750,3,5
0.0012,-0.0012,1.0000,6000.0000,17.4600,0.0000,17.4600,3,5
0.0027,-0.0003,1.0000,6000.0000,17.7459,0.0000,17.7459,3,5
0.0015,0.0007,1.0000,6000.0000,18.0309,0.0000,18.0309,3,5
0.0014,0.0014,1.0000,6000.0000,18.3169,0.0000,18.3169,3,5
0.0008,0.0015,1.0000,6000.0000,18.6019,0.0000,18.6019,3,5
0.0014,0.0015,1.0000,6000.0000,18.8869,0.0000,18.8869,3,5
0.0028,0.0014,1.0000,6000.0000,19.1728,0.0000,19.1728,3,5
0.0030,0.0018,1.0000,6000.0000,19.4578,0.0000,19.4578,3,5
0.0025,0.0022,1.0000,6000.0000,19.7438,0.0000,19.7438,3,5
0.0027,0.0026,1.0000,6000.0000,20.0288,0.0000,20.0288,3,5
0.0014,0.0024,1.0000,6000.0000,20.3138,0.0000,20.3138,3,5
0.0025,0.0024,1.0000,6000.0000,20.5997,0.0000,20.5997,3,5
0.0025,0.0021,1.0000,6000.0000,20.8847,0.0000,20.8847,3,5
